date,sku,region,temp,promo,event,sales
2025-04-21,Sprite500,Chennai,38,0,0,6679
2025-04-22,Sprite500,Chennai,23,1,0,7192
2025-04-23,Sprite500,Chennai,40,1,0,8194
2025-04-24,Sprite500,Chennai,27,0,0,6213
2025-04-25,Sprite500,Chennai,38,0,0,6723
2025-04-26,Sprite500,Chennai,39,0,0,7334
2025-04-27,Sprite500,Chennai,28,0,0,6876
2025-04-28,Sprite500,Chennai,25,0,0,6066
2025-04-29,Sprite500,Chennai,25,0,0,5797
2025-04-30,Sprite500,Chennai,35,0,0,6986
2025-05-01,Sprite500,Chennai,36,0,0,7162
2025-05-02,Sprite500,Chennai,38,0,0,7501
2025-05-03,Sprite500,Chennai,20,0,0,6111
2025-05-04,Sprite500,Chennai,22,0,0,6269
2025-05-05,Sprite500,Chennai,32,1,0,7667
2025-05-06,Sprite500,Chennai,23,0,0,5736
2025-05-07,Sprite500,Chennai,38,0,0,7145
2025-05-08,Sprite500,Chennai,40,0,0,6992
2025-05-09,Sprite500,Chennai,22,1,0,6431
2025-05-10,Sprite500,Chennai,25,0,0,6322
2025-05-11,Sprite500,Chennai,24,1,0,7379
2025-05-12,Sprite500,Chennai,31,0,1,8193
2025-05-13,Sprite500,Chennai,22,0,0,5165
2025-05-14,Sprite500,Chennai,38,0,0,6968
2025-05-15,Sprite500,Chennai,21,1,0,6311
2025-05-16,Sprite500,Chennai,30,0,1,8636
2025-05-17,Sprite500,Chennai,41,0,0,7882
2025-05-18,Sprite500,Chennai,22,0,0,5817
2025-05-19,Sprite500,Chennai,39,0,0,6517
2025-05-20,Sprite500,Chennai,25,0,0,5869
2025-05-21,Sprite500,Chennai,28,0,0,6512
2025-05-22,Sprite500,Chennai,22,0,0,5524
2025-05-23,Sprite500,Chennai,41,0,0,7353
2025-05-24,Sprite500,Chennai,23,0,0,6543
2025-05-25,Sprite500,Chennai,38,0,0,7390
2025-05-26,Sprite500,Chennai,35,0,0,6632
2025-05-27,Sprite500,Chennai,35,0,0,6988
2025-05-28,Sprite500,Chennai,25,0,0,5987
2025-05-29,Sprite500,Chennai,28,0,0,6128
2025-05-30,Sprite500,Chennai,30,0,0,6591
2025-05-31,Sprite500,Chennai,37,0,0,7547
2025-06-01,Sprite500,Chennai,39,0,0,7629
2025-06-02,Sprite500,Chennai,22,0,0,5387
2025-06-03,Sprite500,Chennai,35,0,0,7505
2025-06-04,Sprite500,Chennai,36,0,0,6575
2025-06-05,Sprite500,Chennai,39,0,0,6575
2025-06-06,Sprite500,Chennai,22,0,0,5129
2025-06-07,Sprite500,Chennai,32,0,0,6726
2025-06-08,Sprite500,Chennai,34,0,0,6913
2025-06-09,Sprite500,Chennai,30,0,0,6074
2025-06-10,Sprite500,Chennai,30,0,0,6409
2025-06-11,Sprite500,Chennai,26,0,0,6178
2025-06-12,Sprite500,Chennai,40,0,0,6967
2025-06-13,Sprite500,Chennai,33,0,0,6246
2025-06-14,Sprite500,Chennai,32,0,0,7019
2025-06-15,Sprite500,Chennai,35,0,0,6951
2025-06-16,Sprite500,Chennai,36,0,0,6959
2025-06-17,Sprite500,Chennai,31,0,0,6426
2025-06-18,Sprite500,Chennai,25,0,0,5708
2025-06-19,Sprite500,Chennai,21,0,1,7620
2025-06-20,Sprite500,Chennai,23,0,0,5508
2025-06-21,Sprite500,Chennai,23,0,0,6534
2025-06-22,Sprite500,Chennai,24,1,0,7667
2025-06-23,Sprite500,Chennai,22,1,0,7104
2025-06-24,Sprite500,Chennai,34,0,0,6891
2025-06-25,Sprite500,Chennai,22,0,0,6095
2025-06-26,Sprite500,Chennai,22,0,0,5566
2025-06-27,Sprite500,Chennai,28,0,0,6483
2025-06-28,Sprite500,Chennai,21,0,0,6801
2025-06-29,Sprite500,Chennai,23,0,0,6072
2025-06-30,Sprite500,Chennai,30,0,0,6623
2025-07-01,Sprite500,Chennai,39,0,0,7000
2025-07-02,Sprite500,Chennai,33,0,0,6549
2025-07-03,Sprite500,Chennai,22,0,0,5944
2025-07-04,Sprite500,Chennai,41,0,0,6994
2025-07-05,Sprite500,Chennai,29,0,0,6474
2025-07-06,Sprite500,Chennai,38,0,0,8218
2025-07-07,Sprite500,Chennai,27,0,0,5593
2025-07-08,Sprite500,Chennai,40,0,0,7526
2025-07-09,Sprite500,Chennai,34,0,0,6602
2025-07-10,Sprite500,Chennai,37,0,0,6665
2025-07-11,Sprite500,Chennai,20,0,0,5793
2025-07-12,Sprite500,Chennai,20,0,0,6288
2025-07-13,Sprite500,Chennai,24,0,0,6014
2025-07-14,Sprite500,Chennai,34,0,1,8641
2025-07-15,Sprite500,Chennai,28,0,0,5987
2025-07-16,Sprite500,Chennai,21,0,0,5750
2025-07-17,Sprite500,Chennai,21,0,0,5768
2025-07-18,Sprite500,Chennai,34,0,0,6193
2025-07-19,Sprite500,Chennai,36,0,0,7343
2025-07-20,Sprite500,Chennai,38,1,0,9027
2025-07-21,Sprite500,Chennai,29,0,0,5831
2025-07-22,Sprite500,Chennai,25,0,0,5716
2025-07-23,Sprite500,Chennai,22,0,0,6278
2025-07-24,Sprite500,Chennai,30,0,0,5869
2025-07-25,Sprite500,Chennai,27,1,0,7237
2025-07-26,Sprite500,Chennai,23,0,0,6493
2025-07-27,Sprite500,Chennai,33,0,0,7136
2025-07-28,Sprite500,Chennai,23,0,0,5626
2025-07-29,Sprite500,Chennai,38,0,0,7205
2025-07-30,Sprite500,Chennai,30,1,0,7070
2025-07-31,Sprite500,Chennai,32,0,0,6467
2025-08-01,Sprite500,Chennai,31,0,1,8027
2025-08-02,Sprite500,Chennai,24,0,0,6702
2025-08-03,Sprite500,Chennai,41,0,0,7319
2025-08-04,Sprite500,Chennai,29,0,0,6756
2025-08-05,Sprite500,Chennai,25,0,0,6032
2025-08-06,Sprite500,Chennai,34,0,0,6792
2025-08-07,Sprite500,Chennai,23,0,0,5482
2025-08-08,Sprite500,Chennai,40,0,0,7173
2025-08-09,Sprite500,Chennai,26,0,0,6617
2025-08-10,Sprite500,Chennai,22,1,0,7123
2025-08-11,Sprite500,Chennai,38,0,0,7109
2025-08-12,Sprite500,Chennai,25,1,0,6980
2025-08-13,Sprite500,Chennai,30,0,1,8317
2025-08-14,Sprite500,Chennai,31,0,0,6391
2025-08-15,Sprite500,Chennai,29,0,0,6441
2025-08-16,Sprite500,Chennai,37,0,0,7009
2025-08-17,Sprite500,Chennai,32,0,0,6759
2025-08-18,Sprite500,Chennai,30,0,0,6723
2025-08-19,Sprite500,Chennai,36,0,0,6634
2025-08-20,Sprite500,Chennai,21,0,0,5667
2025-08-21,Sprite500,Chennai,35,0,0,6849
2025-08-22,Sprite500,Chennai,34,0,0,6547
2025-08-23,Sprite500,Chennai,26,0,0,6669
2025-08-24,Sprite500,Chennai,22,0,1,7929
2025-08-25,Sprite500,Chennai,39,0,0,7469
2025-08-26,Sprite500,Chennai,40,0,0,6793
2025-08-27,Sprite500,Chennai,36,0,0,6895
2025-08-28,Sprite500,Chennai,21,0,0,5249
2025-08-29,Sprite500,Chennai,24,0,0,6018
2025-08-30,Sprite500,Chennai,37,0,0,7392
2025-08-31,Sprite500,Chennai,27,0,0,6601
2025-09-01,Sprite500,Chennai,31,0,0,6772
2025-09-02,Sprite500,Chennai,26,0,0,5507
2025-09-03,Sprite500,Chennai,30,0,0,6808
2025-09-04,Sprite500,Chennai,38,0,0,6984
2025-09-05,Sprite500,Chennai,32,0,0,6729
2025-09-06,Sprite500,Chennai,30,0,0,6378
2025-09-07,Sprite500,Chennai,29,0,0,6994
2025-09-08,Sprite500,Chennai,22,1,0,6999
2025-09-09,Sprite500,Chennai,37,0,0,7124
2025-09-10,Sprite500,Chennai,34,0,0,6316
2025-09-11,Sprite500,Chennai,41,0,0,7265
2025-09-12,Sprite500,Chennai,29,1,0,6618
2025-09-13,Sprite500,Chennai,37,1,0,8450
2025-09-14,Sprite500,Chennai,31,0,0,6921
2025-09-15,Sprite500,Chennai,27,0,0,6254
2025-09-16,Sprite500,Chennai,31,0,0,6056
2025-09-17,Sprite500,Chennai,34,0,0,6530
2025-09-18,Sprite500,Chennai,37,0,0,7264
2025-09-19,Sprite500,Chennai,30,0,0,5944
2025-09-20,Sprite500,Chennai,32,0,0,7141
2025-09-21,Sprite500,Chennai,40,0,0,7886
2025-09-22,Sprite500,Chennai,21,0,0,5696
2025-09-23,Sprite500,Chennai,30,0,0,6491
2025-09-24,Sprite500,Chennai,38,0,0,7091
2025-09-25,Sprite500,Chennai,25,0,1,7578
2025-09-26,Sprite500,Chennai,35,0,0,7006
2025-09-27,Sprite500,Chennai,21,0,1,7934
2025-09-28,Sprite500,Chennai,38,0,0,7872
2025-09-29,Sprite500,Chennai,34,0,0,6309
2025-09-30,Sprite500,Chennai,22,0,0,5372
2025-10-01,Sprite500,Chennai,32,0,0,6326
2025-10-02,Sprite500,Chennai,41,1,0,8576
2025-10-03,Sprite500,Chennai,31,0,0,6656
2025-10-04,Sprite500,Chennai,23,0,0,6547
2025-10-05,Sprite500,Chennai,35,1,0,8541
2025-10-06,Sprite500,Chennai,33,0,0,6752
2025-10-07,Sprite500,Chennai,26,0,0,5982
2025-10-08,Sprite500,Chennai,23,1,0,6913
2025-10-09,Sprite500,Chennai,39,0,0,7174
2025-10-10,Sprite500,Chennai,24,0,0,5612
2025-10-11,Sprite500,Chennai,34,0,0,7495
2025-10-12,Sprite500,Chennai,32,0,0,6740
2025-10-13,Sprite500,Chennai,41,0,0,7086
2025-10-14,Sprite500,Chennai,39,0,0,6542
2025-10-15,Sprite500,Chennai,40,0,0,7269
2025-10-16,Sprite500,Chennai,20,0,0,5039
2025-10-17,Sprite500,Chennai,33,0,0,6622
2025-10-18,Sprite500,Chennai,38,0,0,7779
2025-10-19,Sprite500,Chennai,34,0,0,7187
2025-10-20,Sprite500,Chennai,32,1,0,7750
2025-10-21,Sprite500,Chennai,33,1,0,8000
2025-10-22,Sprite500,Chennai,35,1,0,7088
2025-10-23,Sprite500,Chennai,31,0,0,6412
2025-10-24,Sprite500,Chennai,41,0,0,7152
2025-10-25,Sprite500,Chennai,34,0,0,7162
2025-10-26,Sprite500,Chennai,23,0,0,6060
2025-10-27,Sprite500,Chennai,26,0,0,6007
2025-10-28,Sprite500,Chennai,40,1,0,8321
2025-10-29,Sprite500,Chennai,39,0,0,7068
2025-10-30,Sprite500,Chennai,41,1,0,8702
2025-10-31,Sprite500,Chennai,25,0,0,5829
2025-11-01,Sprite500,Chennai,40,0,0,7840
2025-11-02,Sprite500,Chennai,26,0,0,6556
2025-11-03,Sprite500,Chennai,24,0,0,6060
2025-11-04,Sprite500,Chennai,40,0,0,7677
2025-11-05,Sprite500,Chennai,23,0,0,5704
2025-11-06,Sprite500,Chennai,26,0,0,6435
2025-11-07,Sprite500,Chennai,29,0,0,5669
2025-11-08,Sprite500,Chennai,23,1,0,7852
2025-11-09,Sprite500,Chennai,25,0,0,6660
2025-11-10,Sprite500,Chennai,26,0,0,6112
2025-11-11,Sprite500,Chennai,31,1,1,9495
2025-11-12,Sprite500,Chennai,30,0,0,6805
2025-11-13,Sprite500,Chennai,34,0,0,6355
2025-11-14,Sprite500,Chennai,28,0,0,6384
2025-11-15,Sprite500,Chennai,30,0,0,7000
2025-11-16,Sprite500,Chennai,23,0,0,6126
2025-11-17,Sprite500,Chennai,41,0,0,6729
2025-11-18,Sprite500,Chennai,33,0,0,6254
2025-11-19,Sprite500,Chennai,24,0,0,5976
2025-11-20,Sprite500,Chennai,37,0,0,6801
2025-11-21,Sprite500,Chennai,21,0,0,5129
2025-11-22,Sprite500,Chennai,34,0,0,7413
2025-11-23,Sprite500,Chennai,32,0,0,7510
2025-11-24,Sprite500,Chennai,24,0,0,6316
2025-11-25,Sprite500,Chennai,29,0,0,6215
2025-11-26,Sprite500,Chennai,41,0,0,7442
2025-11-27,Sprite500,Chennai,34,0,0,6718
2025-11-28,Sprite500,Chennai,21,0,0,5584
2025-11-29,Sprite500,Chennai,38,0,0,7140
2025-11-30,Sprite500,Chennai,26,0,0,6700
2025-12-01,Sprite500,Chennai,25,0,0,5822
2025-12-02,Sprite500,Chennai,30,0,0,6604
2025-12-03,Sprite500,Chennai,32,0,0,6464
2025-12-04,Sprite500,Chennai,28,0,0,5881
2025-12-05,Sprite500,Chennai,31,0,0,6343
2025-12-06,Sprite500,Chennai,31,0,0,6691
2025-12-07,Sprite500,Chennai,39,0,0,6806
2025-12-08,Sprite500,Chennai,32,0,1,8233
2025-12-09,Sprite500,Chennai,38,1,0,8149
2025-12-10,Sprite500,Chennai,23,0,0,5740
2025-12-11,Sprite500,Chennai,38,0,0,6553
2025-12-12,Sprite500,Chennai,24,1,1,9301
2025-12-13,Sprite500,Chennai,38,0,0,7269
2025-12-14,Sprite500,Chennai,24,0,0,6084
2025-12-15,Sprite500,Chennai,28,0,0,5440
2025-12-16,Sprite500,Chennai,20,0,0,5507
2025-12-17,Sprite500,Chennai,30,0,0,6809
2025-12-18,Sprite500,Chennai,21,0,0,6161
2025-12-19,Sprite500,Chennai,24,1,0,7098
2025-12-20,Sprite500,Chennai,40,0,0,8153
2025-12-21,Sprite500,Chennai,30,0,0,7237
2025-12-22,Sprite500,Chennai,27,0,0,6046
2025-12-23,Sprite500,Chennai,30,0,0,6364
2025-12-24,Sprite500,Chennai,22,0,0,5668
2025-12-25,Sprite500,Chennai,39,0,0,6819
2025-12-26,Sprite500,Chennai,34,0,0,6800
2025-12-27,Sprite500,Chennai,41,0,0,7584
2025-12-28,Sprite500,Chennai,41,0,0,7863
2025-12-29,Sprite500,Chennai,39,0,0,7633
2025-12-30,Sprite500,Chennai,20,0,0,5768
2025-12-31,Sprite500,Chennai,26,0,0,6005
2025-01-01,Sprite500,Mumbai,25,0,1,7723
2025-01-02,Sprite500,Mumbai,31,0,0,5965
2025-01-03,Sprite500,Mumbai,39,0,0,6496
2025-01-04,Sprite500,Mumbai,40,0,0,8271
2025-01-05,Sprite500,Mumbai,22,0,0,5914
2025-01-06,Sprite500,Mumbai,35,0,0,7017
2025-01-07,Sprite500,Mumbai,37,0,0,6428
2025-01-08,Sprite500,Mumbai,31,0,0,6438
2025-01-09,Sprite500,Mumbai,27,0,0,5787
2025-01-10,Sprite500,Mumbai,35,0,0,6407
2025-01-11,Sprite500,Mumbai,31,0,0,6244
2025-01-12,Sprite500,Mumbai,35,0,0,7427
2025-01-13,Sprite500,Mumbai,41,0,1,8558
2025-01-14,Sprite500,Mumbai,35,0,0,6628
2025-01-15,Sprite500,Mumbai,25,0,0,5756
2025-01-16,Sprite500,Mumbai,25,0,0,5551
2025-01-17,Sprite500,Mumbai,26,0,0,5965
2025-01-18,Sprite500,Mumbai,28,0,0,6735
2025-01-19,Sprite500,Mumbai,21,0,0,6041
2025-01-20,Sprite500,Mumbai,40,0,0,7064
2025-01-21,Sprite500,Mumbai,32,0,0,5943
2025-01-22,Sprite500,Mumbai,24,0,0,5607
2025-01-23,Sprite500,Mumbai,28,0,0,6082
2025-01-24,Sprite500,Mumbai,33,0,0,6507
2025-01-25,Sprite500,Mumbai,27,0,0,6659
2025-01-26,Sprite500,Mumbai,32,0,0,6792
2025-01-27,Sprite500,Mumbai,26,1,0,6899
2025-01-28,Sprite500,Mumbai,32,0,0,6061
2025-01-29,Sprite500,Mumbai,20,1,0,6470
2025-01-30,Sprite500,Mumbai,23,0,0,5340
2025-01-31,Sprite500,Mumbai,21,0,0,5618
2025-02-01,Sprite500,Mumbai,28,0,0,6060
2025-02-02,Sprite500,Mumbai,40,1,0,8718
2025-02-03,Sprite500,Mumbai,39,0,0,6846
2025-02-04,Sprite500,Mumbai,33,0,0,6430
2025-02-05,Sprite500,Mumbai,21,0,0,5392
2025-02-06,Sprite500,Mumbai,25,0,0,6376
2025-02-07,Sprite500,Mumbai,31,0,0,5365
2025-02-08,Sprite500,Mumbai,35,0,0,7112
2025-02-09,Sprite500,Mumbai,30,0,0,7355
2025-02-10,Sprite500,Mumbai,25,0,0,5646
2025-02-11,Sprite500,Mumbai,26,0,0,5504
2025-02-12,Sprite500,Mumbai,37,0,0,6590
2025-02-13,Sprite500,Mumbai,21,0,1,7442
2025-02-14,Sprite500,Mumbai,22,0,0,5206
2025-02-15,Sprite500,Mumbai,24,1,0,7212
2025-02-16,Sprite500,Mumbai,39,0,0,7577
2025-02-17,Sprite500,Mumbai,25,0,0,5508
2025-02-18,Sprite500,Mumbai,29,0,0,6365
2025-02-19,Sprite500,Mumbai,34,0,0,6231
2025-02-20,Sprite500,Mumbai,40,0,0,7363
2025-02-21,Sprite500,Mumbai,25,0,0,5882
2025-02-22,Sprite500,Mumbai,23,0,0,6103
2025-02-23,Sprite500,Mumbai,28,0,0,6306
2025-02-24,Sprite500,Mumbai,32,0,0,6482
2025-02-25,Sprite500,Mumbai,35,0,0,6879
2025-02-26,Sprite500,Mumbai,31,0,0,5729
2025-02-27,Sprite500,Mumbai,38,0,0,6903
2025-02-28,Sprite500,Mumbai,35,0,1,8141
2025-03-01,Sprite500,Mumbai,39,1,0,8994
2025-03-02,Sprite500,Mumbai,34,0,0,7080
2025-03-03,Sprite500,Mumbai,35,0,0,6846
2025-03-04,Sprite500,Mumbai,24,0,0,5413
2025-03-05,Sprite500,Mumbai,20,1,0,6435
2025-03-06,Sprite500,Mumbai,25,0,0,5733
2025-03-07,Sprite500,Mumbai,38,0,0,6653
2025-03-08,Sprite500,Mumbai,23,0,0,6471
2025-03-09,Sprite500,Mumbai,25,0,0,5699
2025-03-10,Sprite500,Mumbai,26,0,0,6101
2025-03-11,Sprite500,Mumbai,39,0,0,6692
2025-03-12,Sprite500,Mumbai,41,0,0,6843
2025-03-13,Sprite500,Mumbai,27,0,0,5749
2025-03-14,Sprite500,Mumbai,35,0,0,6905
2025-03-15,Sprite500,Mumbai,23,1,0,6762
2025-03-16,Sprite500,Mumbai,35,0,0,7320
2025-03-17,Sprite500,Mumbai,36,0,0,6051
2025-03-18,Sprite500,Mumbai,33,0,0,6466
2025-03-19,Sprite500,Mumbai,35,0,0,6661
2025-03-20,Sprite500,Mumbai,21,0,0,5673
2025-03-21,Sprite500,Mumbai,36,0,0,6473
2025-03-22,Sprite500,Mumbai,41,0,0,7640
2025-03-23,Sprite500,Mumbai,34,0,0,7564
2025-03-24,Sprite500,Mumbai,25,0,0,5469
2025-03-25,Sprite500,Mumbai,24,0,0,5971
2025-03-26,Sprite500,Mumbai,38,0,0,6736
2025-03-27,Sprite500,Mumbai,27,0,0,5628
2025-03-28,Sprite500,Mumbai,41,0,0,6791
2025-03-29,Sprite500,Mumbai,29,0,0,6941
2025-03-30,Sprite500,Mumbai,36,0,0,6661
2025-03-31,Sprite500,Mumbai,37,0,0,6647
2025-04-01,Sprite500,Mumbai,22,0,0,4852
2025-04-02,Sprite500,Mumbai,27,0,0,6253
2025-04-03,Sprite500,Mumbai,36,0,1,8477
2025-04-04,Sprite500,Mumbai,35,0,0,6673
2025-04-05,Sprite500,Mumbai,39,0,0,7755
2025-04-06,Sprite500,Mumbai,29,0,0,6974
2025-04-07,Sprite500,Mumbai,37,0,0,6679
2025-04-08,Sprite500,Mumbai,29,1,0,7436
2025-04-09,Sprite500,Mumbai,25,0,0,5215
2025-04-10,Sprite500,Mumbai,21,0,0,4884
2025-04-11,Sprite500,Mumbai,21,0,0,5365
2025-04-12,Sprite500,Mumbai,29,0,0,6607
2025-04-13,Sprite500,Mumbai,24,0,0,6164
2025-04-14,Sprite500,Mumbai,36,1,0,7935
2025-04-15,Sprite500,Mumbai,36,0,0,6463
2025-04-16,Sprite500,Mumbai,33,0,0,6155
2025-04-17,Sprite500,Mumbai,30,0,0,6778
2025-04-18,Sprite500,Mumbai,35,0,0,6847
2025-04-19,Sprite500,Mumbai,20,0,0,6064
2025-04-20,Sprite500,Mumbai,28,0,0,6243
2025-04-21,Sprite500,Mumbai,24,0,1,7388
2025-04-22,Sprite500,Mumbai,39,0,0,7203
2025-04-23,Sprite500,Mumbai,25,0,0,5728
2025-04-24,Sprite500,Mumbai,20,0,0,5367
2025-04-25,Sprite500,Mumbai,23,0,0,6138
2025-04-26,Sprite500,Mumbai,38,0,0,7346
2025-04-27,Sprite500,Mumbai,29,1,0,7725
2025-04-28,Sprite500,Mumbai,35,0,0,6483
2025-04-29,Sprite500,Mumbai,25,0,0,5757
2025-04-30,Sprite500,Mumbai,20,0,0,5052
2025-05-01,Sprite500,Mumbai,30,1,0,7225
2025-05-02,Sprite500,Mumbai,28,0,0,6203
2025-05-03,Sprite500,Mumbai,39,1,0,8390
2025-05-04,Sprite500,Mumbai,25,0,0,6713
2025-05-05,Sprite500,Mumbai,40,0,0,6917
2025-05-06,Sprite500,Mumbai,40,0,0,7273
2025-05-07,Sprite500,Mumbai,33,0,0,6240
2025-05-08,Sprite500,Mumbai,34,0,0,6771
2025-05-09,Sprite500,Mumbai,38,0,0,6991
2025-05-10,Sprite500,Mumbai,22,0,0,5839
2025-05-11,Sprite500,Mumbai,36,0,0,6965
2025-05-12,Sprite500,Mumbai,33,0,0,6207
2025-05-13,Sprite500,Mumbai,26,0,0,5504
2025-05-14,Sprite500,Mumbai,23,0,0,5916
2025-05-15,Sprite500,Mumbai,23,0,0,5569
2025-05-16,Sprite500,Mumbai,35,0,0,6555
2025-05-17,Sprite500,Mumbai,33,0,0,7309
2025-05-18,Sprite500,Mumbai,32,0,0,7020
2025-05-19,Sprite500,Mumbai,40,0,0,6882
2025-05-20,Sprite500,Mumbai,22,1,0,6668
2025-05-21,Sprite500,Mumbai,23,0,0,5389
2025-05-22,Sprite500,Mumbai,21,0,0,5326
2025-05-23,Sprite500,Mumbai,30,0,0,6239
2025-05-24,Sprite500,Mumbai,29,0,0,7149
2025-05-25,Sprite500,Mumbai,36,1,0,8578
2025-05-26,Sprite500,Mumbai,35,0,0,6083
2025-05-27,Sprite500,Mumbai,41,1,0,7997
2025-05-28,Sprite500,Mumbai,27,0,0,5529
2025-05-29,Sprite500,Mumbai,20,0,0,4917
2025-05-30,Sprite500,Mumbai,40,0,0,6751
2025-05-31,Sprite500,Mumbai,30,0,0,6842
2025-06-01,Sprite500,Mumbai,35,1,0,8485
2025-06-02,Sprite500,Mumbai,20,0,0,5704
2025-06-03,Sprite500,Mumbai,27,0,0,5246
2025-06-04,Sprite500,Mumbai,40,0,0,6967
2025-06-05,Sprite500,Mumbai,36,0,0,6522
2025-06-06,Sprite500,Mumbai,25,0,0,5523
2025-06-07,Sprite500,Mumbai,29,0,0,6841
2025-06-08,Sprite500,Mumbai,27,0,0,6451
2025-06-09,Sprite500,Mumbai,31,0,0,6642
2025-06-10,Sprite500,Mumbai,37,0,0,6902
2025-06-11,Sprite500,Mumbai,26,0,0,6231
2025-06-12,Sprite500,Mumbai,22,0,0,5503
2025-06-13,Sprite500,Mumbai,41,0,0,6766
2025-06-14,Sprite500,Mumbai,41,0,0,7737
2025-06-15,Sprite500,Mumbai,36,0,0,6653
2025-06-16,Sprite500,Mumbai,36,0,0,6214
2025-06-17,Sprite500,Mumbai,39,0,0,6832
2025-06-18,Sprite500,Mumbai,35,0,0,6563
2025-06-19,Sprite500,Mumbai,32,0,0,5748
2025-06-20,Sprite500,Mumbai,21,0,0,5615
2025-06-21,Sprite500,Mumbai,39,0,0,7277
2025-06-22,Sprite500,Mumbai,26,0,0,6903
2025-06-23,Sprite500,Mumbai,41,0,0,7184
2025-06-24,Sprite500,Mumbai,25,0,0,5563
2025-06-25,Sprite500,Mumbai,34,0,0,5725
2025-06-26,Sprite500,Mumbai,37,0,0,7296
2025-06-27,Sprite500,Mumbai,41,0,0,6724
2025-06-28,Sprite500,Mumbai,29,0,0,6252
2025-06-29,Sprite500,Mumbai,29,0,0,7005
2025-06-30,Sprite500,Mumbai,23,0,0,5550
2025-07-01,Sprite500,Mumbai,35,0,0,6771
2025-07-02,Sprite500,Mumbai,20,0,0,5194
2025-07-03,Sprite500,Mumbai,32,0,0,6449
2025-07-04,Sprite500,Mumbai,29,0,0,6704
2025-07-05,Sprite500,Mumbai,39,0,0,7439
2025-07-06,Sprite500,Mumbai,25,0,0,5893
2025-07-07,Sprite500,Mumbai,30,1,0,7421
2025-07-08,Sprite500,Mumbai,24,0,1,7433
2025-07-09,Sprite500,Mumbai,33,0,0,6455
2025-07-10,Sprite500,Mumbai,37,0,0,6533
2025-07-11,Sprite500,Mumbai,36,0,0,6345
2025-07-12,Sprite500,Mumbai,29,0,0,6411
2025-07-13,Sprite500,Mumbai,32,0,0,6619
2025-07-14,Sprite500,Mumbai,41,0,0,7287
2025-07-15,Sprite500,Mumbai,35,0,0,6381
2025-07-16,Sprite500,Mumbai,33,0,0,5967
2025-07-17,Sprite500,Mumbai,26,0,0,5894
2025-07-18,Sprite500,Mumbai,37,0,0,6273
2025-07-19,Sprite500,Mumbai,31,1,0,7320
2025-07-20,Sprite500,Mumbai,22,0,0,5660
2025-07-21,Sprite500,Mumbai,29,0,0,6277
2025-07-22,Sprite500,Mumbai,34,0,0,6655
2025-07-23,Sprite500,Mumbai,31,0,0,5820
2025-07-24,Sprite500,Mumbai,23,0,0,5282
2025-07-25,Sprite500,Mumbai,21,0,0,5318
2025-07-26,Sprite500,Mumbai,41,0,0,7365
2025-07-27,Sprite500,Mumbai,25,0,0,6034
2025-07-28,Sprite500,Mumbai,32,1,0,7355
2025-07-29,Sprite500,Mumbai,41,0,0,6615
2025-07-30,Sprite500,Mumbai,21,0,0,4936
2025-07-31,Sprite500,Mumbai,33,1,0,7348
2025-08-01,Sprite500,Mumbai,29,0,0,6379
2025-08-02,Sprite500,Mumbai,37,0,0,7463
2025-08-03,Sprite500,Mumbai,26,0,0,6494
2025-08-04,Sprite500,Mumbai,30,1,0,7233
2025-08-05,Sprite500,Mumbai,24,0,0,5369
2025-08-06,Sprite500,Mumbai,40,0,0,7085
2025-08-07,Sprite500,Mumbai,32,0,0,6166
2025-08-08,Sprite500,Mumbai,36,0,0,6984
2025-08-09,Sprite500,Mumbai,38,0,0,7495
2025-08-10,Sprite500,Mumbai,29,0,0,6547
2025-08-11,Sprite500,Mumbai,32,0,0,6085
2025-08-12,Sprite500,Mumbai,27,0,0,6031
2025-08-13,Sprite500,Mumbai,25,0,0,5806
2025-08-14,Sprite500,Mumbai,20,0,0,4713
2025-08-15,Sprite500,Mumbai,29,0,0,6259
2025-08-16,Sprite500,Mumbai,26,0,0,6308
2025-08-17,Sprite500,Mumbai,40,0,0,7861
2025-08-18,Sprite500,Mumbai,36,0,0,6079
2025-08-19,Sprite500,Mumbai,20,0,0,5858
2025-08-20,Sprite500,Mumbai,32,0,0,6137
2025-08-21,Sprite500,Mumbai,23,0,0,5546
2025-08-22,Sprite500,Mumbai,37,0,0,6432
2025-08-23,Sprite500,Mumbai,23,0,0,5581
2025-08-24,Sprite500,Mumbai,37,0,0,7876
2025-08-25,Sprite500,Mumbai,20,0,1,6487
2025-08-26,Sprite500,Mumbai,37,0,0,6308
2025-08-27,Sprite500,Mumbai,38,0,0,7154
2025-08-28,Sprite500,Mumbai,20,0,0,5345
2025-08-29,Sprite500,Mumbai,30,1,0,7302
2025-08-30,Sprite500,Mumbai,33,0,0,7279
2025-08-31,Sprite500,Mumbai,25,0,0,6191
2025-09-01,Sprite500,Mumbai,38,0,0,6738
2025-09-02,Sprite500,Mumbai,30,0,0,6559
2025-09-03,Sprite500,Mumbai,27,0,1,7693
2025-09-04,Sprite500,Mumbai,27,0,0,5802
2025-09-05,Sprite500,Mumbai,24,0,0,6118
2025-09-06,Sprite500,Mumbai,30,0,0,6363
2025-09-07,Sprite500,Mumbai,29,0,0,6889
2025-09-08,Sprite500,Mumbai,32,1,0,7061
2025-09-09,Sprite500,Mumbai,31,0,1,8356
2025-09-10,Sprite500,Mumbai,38,0,1,8642
